7,19:06:05,7113.00,0.00991000
:,19:06:04,7112.97,0.52029792
2,19:06:44,7114.75,0.00990000

0,19:06:39,7114.78,0.01980000
1,19:06:35,7113.63,0.00580000
7,19:06:35,7113.63,0.00410000
:,19:06:29,7112.51,0.00990000
1,19:06:19,7111.85,0.00472000
1,19:06:19,7110.07,0.01200000
:,19:06:19,7112.73,0.00309000
0,19:06:14,7112.73,0.00991000
7,19:06:09,7112.84,0.00991000
2,19:07:22,7114.78,0.00989000

0,19:07:16,7114.78,0.00989000
1,19:07:12,7115.00,0.00990000
7,19:07:05,7114.75,0.06000000
:,19:06:59,7114.78,0.01980000
1,19:06:55,7113.63,0.00990000
1,19:06:49,7113.63,0.00990000
:,19:06:44,7112.51,0.00990000
0,19:06:39,7111.85,0.01980000
7,19:06:35,7110.07,0.00580000
2,19:07:52,7114.87,0.00989000

0,19:07:51,7114.90,0.00494000
1,19:07:48,7114.90,0.00497000
7,19:07:47,7113.93,0.00989000
:,19:07:46,7114.14,0.00494000
1,19:07:42,7114.14,0.00994000
2,19:08:27,7110.51,0.01978000

0,19:08:22,7110.62,0.00989000
1,19:08:17,7110.62,0.00497000
7,19:08:17,7115.00,0.00989000
:,19:08:14,7109.62,0.01198600
1,19:08:12,7109.62,0.00497000
1,19:08:12,7102.32,0.00989000
:,19:08:11,7100.32,0.00494000
0,19:08:06,7100.32,0.00810298
7,19:08:06,7100.32,0.00178702
2,19:09:00,7115.00,0.00989000

0,19:08:55,7114.90,0.00989000
1,19:08:49,7115.00,0.00989000
7,19:08:44,7114.90,0.00989000
:,19:08:39,7111.03,0.01978000
1,19:08:38,7110.51,0.00497000
1,19:08:36,7110.62,0.14982220
:,19:08:32,7110.62,0.00497000
0,19:08:31,7115.00,0.00988000
7,19:08:27,7109.62,0.01978000
2,19:09:24,7114.90,0.00989000

0,19:09:24,7115.00,0.01000000
2,19:10:08,7114.79,0.00989000

0,19:10:03,7114.79,0.01978000
1,19:09:51,7114.90,0.03036004
7,19:09:24,7115.00,0.00989000
2,19:10:42,7115.00,0.00989000

0,19:10:42,7115.00,0.48779566
1,19:10:41,7114.90,0.91586000
7,19:10:37,7114.90,0.00989000
:,19:10:32,7114.90,0.00989000
1,19:10:27,7114.90,0.01978000
1,19:10:17,7114.79,0.00989000
:,19:10:08,7114.79,0.00989000
0,19:10:03,7114.90,0.01978000
7,19:09:51,7115.00,0.03036004
2,19:11:10,7114.90,0.01592100

0,19:11:09,7114.90,0.03979154
1,19:11:07,7112.90,0.39192926
7,19:11:07,7117.25,0.00989000
:,19:11:03,7114.43,0.00816989
1,19:11:02,7116.50,0.00989000
1,19:11:00,7116.61,1.01679951
:,19:11:00,7116.61,1.40380000
2,19:11:50,7121.00,0.10000000

0,19:11:47,7121.00,0.00494000
1,19:11:41,7120.94,0.09261000
7,19:11:41,7120.94,0.00739000
:,19:11:37,7120.94,0.00494000
1,19:11:35,7119.16,2.80497491
1,19:11:27,7119.16,0.00867000
:,19:11:27,7118.47,0.00122000
0,19:11:22,7114.90,0.01978000
7,19:11:17,7114.90,0.00989000
2,19:12:29,7138.91,0.16193648

0,19:12:29,7136.12,1.20000000
1,19:12:27,7132.59,0.03766157
7,19:12:27,7132.59,0.00494000
:,19:12:23,7132.59,0.01705461
1,19:12:22,7132.59,0.00988000
1,19:12:18,7132.59,0.00494000
:,19:12:18,7132.59,1.12552382
0,19:12:18,7132.57,0.71795000
7,19:12:17,7131.62,0.01500000
2,19:13:04,7139.96,0.04565590

0,19:13:03,7139.00,0.10000000
1,19:13:03,7136.12,0.03615410
7,19:13:03,7136.12,1.20000000
:,19:13:02,7136.09,0.70807000
1,19:13:02,7136.09,0.00988000
1,19:13:01,7131.64,0.45900000
:,19:13:01,7131.64,2.45112000
0,19:12:57,7136.11,0.32830000
7,19:12:57,7131.63,0.00988000
2,19:13:41,7152.50,0.17434493

0,19:13:41,7152.50,0.33021337
1,19:13:40,7152.50,0.08121545
7,19:13:40,7152.50,1.89240000
:,19:13:40,7152.00,0.02500000
1,19:13:40,7151.05,0.00109624
1,19:13:40,7150.00,0.01996550
:,19:13:40,7150.00,0.80000000
0,19:13:40,7150.00,0.00508694
7,19:13:39,7149.32,0.01998920
2,19:32:00,7280.00,0.06940708

0,19:31:55,7281.00,0.16610000
1,19:31:47,7280.98,0.01865487
7,19:31:46,7280.35,0.01997390
:,19:31:46,7280.32,0.19334745
1,19:31:46,7280.23,0.04054508
1,19:31:46,7280.00,0.01998330
:,19:31:37,7280.00,0.26669825
0,19:31:35,7279.99,0.00395316
7,19:31:34,7279.99,0.09192862
2,19:32:45,7279.92,0.26900000

0,19:32:45,7277.17,0.26700000
1,19:32:45,7276.96,0.26100000
7,19:32:45,7289.00,0.26100000
:,19:32:44,7288.99,0.27000000
1,19:32:35,7288.50,0.06846866
1,19:32:35,7288.06,0.10066624
:,19:32:29,7288.00,1.05246622
0,19:32:29,7287.41,0.12790000
7,19:32:28,7281.01,1.00000000
2,19:33:29,7280.06,0.27730205

0,19:33:28,7280.06,0.40000000
1,19:33:24,7280.06,0.70976123
7,19:33:24,7280.06,0.05000000
:,19:33:23,7280.06,2.50000000
1,19:33:23,7288.00,0.52684658
1,19:33:22,7288.00,0.10755976
:,19:33:22,7280.06,0.29961408
0,19:33:21,7280.06,0.15072856
7,19:33:19,7280.06,2.54516827
2,19:34:05,7287.99,1.71776441

0,19:34:05,7288.89,0.32863559
1,19:34:04,7288.00,0.01679201
7,19:33:54,7280.00,1.37600000
:,19:33:54,7280.00,0.61540969
1,19:33:53,7280.00,0.01000000
1,19:33:47,7280.00,0.54100000
:,19:33:47,7280.00,2.33748378
0,19:33:46,7288.89,0.40558766
7,19:33:45,7288.50,0.21666907
2,19:34:39,7275.01,0.03580673

0,19:34:39,7279.90,0.02000000
1,19:34:39,7279.90,0.02438973
7,19:34:35,7279.90,1.12390000
:,19:34:35,7279.90,0.50000000
1,19:34:34,7279.90,0.06934130
1,19:34:34,7279.90,1.37600000
:,19:34:33,7287.99,0.00596199
0,19:34:26,7288.89,0.00249372
7,19:34:26,7288.00,0.00206047
2,19:35:24,7250.03,0.27472754

0,19:35:23,7250.76,0.00963637
1,19:35:22,7247.51,1.00000000
7,19:35:21,7250.76,0.52817275
:,19:35:20,7250.74,0.56111354
1,19:35:20,7250.03,0.71795000
1,19:35:18,7250.04,0.26100000
:,19:35:18,7250.04,0.09391480
0,19:35:15,7250.03,0.10054985
7,19:35:14,7250.00,0.33000000
2,19:36:33,7244.28,0.80709158

0,19:36:32,7249.92,0.61839653
1,19:36:31,7249.92,0.60000000
2,19:37:03,7249.92,3.75829525

0,19:37:03,7249.82,1.37890000
1,19:37:03,7249.62,1.16982038
7,19:37:02,7249.92,0.20647962
:,19:36:56,7249.91,0.69298437
1,19:36:56,7249.72,0.11572557
1,19:36:56,7249.72,0.17500000
:,19:36:56,7249.71,0.40400000
0,19:36:56,7249.71,0.63571801
7,19:36:56,7244.72,4.97657205
2,19:37:39,7270.56,0.12280284

0,19:37:39,7250.82,0.26900000
1,19:37:38,7249.92,0.28200000
7,19:37:22,7249.82,0.65858338
:,19:37:22,7249.82,0.38700000
2,19:38:11,7247.29,0.26163148

0,19:38:11,7254.85,0.09083781
1,19:38:09,7247.30,0.00105051
7,19:38:09,7247.30,0.02214312
:,19:38:07,7247.30,0.12269066
1,19:38:07,7247.30,0.03162298
1,19:38:06,7247.29,0.07964528
:,19:38:05,7247.19,0.14893473
0,19:38:05,7247.28,0.01320026
7,19:38:03,7247.30,0.10958832
2,19:56:04,7281.21,0.01023508

2,19:56:38,7278.00,0.01626699

0,19:56:35,7278.00,0.23905858
1,19:56:33,7280.01,0.16037334
7,19:56:25,7280.00,0.10056808
:,19:56:20,7280.01,0.96769872
1,19:56:20,7281.21,0.05363461
2,19:57:17,7285.20,0.11500000
0,19:57:07,7285.00,0.48411932
1,19:57:06,7281.31,0.78696227
7,19:57:05,7281.33,0.01591870
:,19:57:05,7281.30,0.32408130
1,19:56:55,7287.77,0.12746697
1,19:56:53,7278.98,0.10234951
:,19:56:52,7278.00,0.04832700
0,19:56:52,7277.01,0.04767300
7,19:56:52,7277.00,0.01000000
2,19:57:58,7289.90,0.24000000

0,19:57:57,7289.90,0.27000000
1,19:57:57,7289.90,1.05000000
7,19:57:56,7289.90,0.29510000
:,19:57:54,7289.90,1.12049539
1,19:57:54,7287.20,0.15700000
1,19:57:54,7286.20,0.08756279
:,19:57:54,7286.20,0.22500000
0,19:57:54,7285.70,0.25800000
7,19:57:52,7285.20,0.15000000
2,19:58:36,7295.49,0.07096465

0,19:58:29,7295.49,2.42700655
1,19:58:26,7280.12,0.08074240
7,19:58:17,7291.81,7.20464165
:,19:58:17,7291.81,1.20000000
1,19:58:17,7289.90,1.59435835
1,19:58:16,7289.90,0.00100000
:,19:58:15,7289.90,0.08900000
0,19:58:14,7289.90,0.82099216
7,19:58:13,7289.89,0.01341245
2,19:59:18,7298.71,0.00099563

0,19:59:15,7300.00,0.07200437
1,19:59:06,7300.00,0.07203291
7,19:59:06,7300.00,0.02255826
:,19:59:05,7299.81,0.02862174
1,19:58:57,7299.81,1.55705791
1,19:58:57,7295.59,0.24900000
:,19:58:56,7295.59,0.00100000
