2017:11:10,09:22:06,6819.99,0.08400000,1
2017:11:10,09:22:06,6819.99,0.00918628,1
2017:11:10,09:22:06,6816.26,0.04935686,1
2017:11:10,09:22:05,6816.26,0.01598600,1
2017:11:10,09:22:04,6820.00,0.01345601,1
2017:11:10,09:22:03,6816.26,0.01572100,1
2017:11:10,09:21:59,6816.26,0.01181286,1
2017:11:10,09:21:58,6816.26,0.03810985,1
2017:11:10,09:21:57,6816.26,2.19398826,1
2017:11:10,09:21:56,6816.26,0.04108948,1
2017:11:10,09:21:52,6816.26,0.00419737,1
2017:11:10,09:21:50,6816.26,0.00023846,1
2017:11:10,09:21:50,6816.26,0.01302327,1
2017:11:10,09:21:49,6819.99,0.01500000,1
2017:11:10,09:21:49,6819.99,0.14191476,1
2017:11:10,09:21:49,6818.73,0.17351681,1
2017:11:10,09:21:48,6819.99,0.04164500,1
2017:11:10,09:21:47,6819.99,0.02220000,1
2017:11:10,09:21:45,6819.99,0.00511916,1
2017:11:10,09:23:55,6820.18,1.78740000,2
2017:11:10,09:23:55,6820.18,0.93196971,2
2017:11:10,09:23:55,6820.17,0.09602046,2
2017:11:10,09:23:55,6820.08,1.46470000,2
2017:11:10,09:23:47,6807.90,0.08258090,2
2017:11:10,09:23:47,6820.08,0.10801155,2
2017:11:10,09:23:46,6813.02,0.10300000,2
2017:11:10,09:23:45,6820.18,0.13400000,2
2017:11:10,09:23:45,6820.18,0.08700000,2
2017:11:10,09:23:45,6820.18,0.13700000,2
2017:11:10,09:23:45,6820.18,0.02297940,2
2017:11:10,09:23:41,6813.02,0.01464724,2
2017:11:10,09:23:33,6813.02,0.95623088,2
2017:11:10,09:23:33,6812.85,0.15974208,2
2017:11:10,09:23:33,6813.01,0.02182704,2
2017:11:10,09:23:31,6820.18,0.00730107,2
2017:11:10,09:23:31,6820.17,0.00840000,2
2017:11:10,09:24:37,6810.74,2.03866114,3
2017:11:10,09:24:36,6818.00,0.46133886,3
2017:11:10,09:24:34,6818.00,1.17682391,3
2017:11:10,09:24:27,6818.00,0.07313017,3
2017:11:10,09:24:26,6818.00,0.25002003,3
2017:11:10,09:24:25,6818.00,2.50000000,3
2017:11:10,09:24:25,6817.99,0.49252129,3
2017:11:10,09:24:25,6817.99,0.01180358,3
2017:11:10,09:24:24,6810.33,0.01319642,3
2017:11:10,09:24:16,6820.08,0.01000000,3
2017:11:10,09:24:15,6820.08,0.01500000,3
2017:11:10,09:24:13,6820.08,0.25000000,3
2017:11:10,09:24:10,6820.18,0.04000000,3
2017:11:10,09:24:04,6820.18,0.02164600,3
2017:11:10,09:24:04,6820.17,0.06727828,3
2017:11:10,09:24:04,6820.08,0.08325400,3
2017:11:10,09:23:55,6807.90,1.78740000,3
2017:11:10,09:23:55,6820.08,0.93196971,3
2017:11:10,09:23:55,6813.02,0.09602046,3
2017:11:10,09:23:55,6820.18,1.46470000,3
2017:11:10,09:23:47,6820.18,0.08258090,3
2017:11:10,09:23:47,6820.18,0.10801155,3
2017:11:10,09:23:46,6820.18,0.10300000,3
2017:11:10,09:23:45,6813.02,0.13400000,3
2017:11:10,09:23:45,6813.02,0.08700000,3
2017:11:10,09:23:45,6812.85,0.13700000,3
2017:11:10,09:23:45,6813.01,0.02297940,3
2017:11:10,09:23:41,6820.18,0.01464724,3
2017:11:10,09:23:33,6820.17,0.95623088,3
2017:11:10,09:26:22,6817.90,0.05034433,4
2017:11:10,09:26:22,6817.81,0.14046650,4
2017:11:10,09:26:22,6817.81,0.03801028,4
2017:11:10,09:26:12,6817.81,0.03350415,4
2017:11:10,09:26:11,6817.90,0.00440141,4
2017:11:10,09:26:10,6817.90,0.62625102,4
2017:11:10,09:26:10,6817.89,0.20013265,4
2017:11:10,09:26:10,6817.97,0.97129433,4
2017:11:10,09:26:09,6817.97,0.70232200,4
2017:11:10,09:26:08,6817.97,0.07302511,4
2017:11:10,09:26:08,6817.98,1.40074767,4
2017:11:10,09:26:06,6817.98,0.06186500,4
2017:11:10,09:26:06,6817.58,0.06730009,4
2017:11:10,09:26:05,6817.58,0.21198093,4
2017:11:10,09:26:04,6817.58,0.01740500,4
2017:11:10,09:26:04,6817.90,0.20013265,4
2017:11:10,09:25:59,6817.79,0.13606376,4
2017:11:10,09:25:59,6817.59,1.76190000,4
2017:11:10,09:25:59,6806.00,0.11300000,4
2017:11:10,09:27:04,6809.98,0.34421930,5
2017:11:10,09:27:03,6804.44,0.09337760,5
2017:11:10,09:27:02,6800.00,0.26141335,5
2017:11:10,09:27:02,6805.58,0.15000000,5
2017:11:10,09:27:02,6809.99,1.25339965,5
2017:11:10,09:27:00,6809.99,0.00488655,5
2017:11:10,09:27:00,6809.99,2.00000000,5
2017:11:10,09:26:59,6809.99,0.00830000,5
2017:11:10,09:26:58,6809.99,0.05705590,5
2017:11:10,09:26:58,6805.58,0.05009314,5
2017:11:10,09:26:58,6809.99,0.37431100,5
2017:11:10,09:26:57,6809.99,0.03782158,5
2017:11:10,09:26:57,6809.99,0.01891006,5
2017:11:10,09:26:57,6809.99,0.12110512,5
2017:11:10,09:26:57,6809.99,0.00499000,5
2017:11:10,09:26:56,6809.99,0.03788535,5
2017:11:10,09:26:56,6809.99,0.12389326,5
2017:11:10,09:26:56,6809.99,0.01897880,5
2017:11:10,09:26:56,6809.99,0.00467578,5
2017:11:10,09:26:56,6809.99,0.05009314,5
2017:11:10,09:26:55,6809.99,0.01891002,5
2017:11:10,09:26:55,6805.59,0.14021984,5
2017:11:10,09:26:54,6805.59,0.01669688,5
2017:11:10,09:26:54,6805.69,0.01674751,5
2017:11:10,09:26:54,6817.45,0.03788535,5
2017:11:10,09:26:54,6817.81,0.03352606,5
2017:11:10,09:26:53,6817.81,0.01673029,5
2017:11:10,09:26:50,6817.90,0.01782309,5
2017:11:10,09:26:48,6817.90,0.42196138,5
2017:11:10,09:26:47,6817.81,2.49926826,5
2017:11:10,09:26:47,6817.81,0.00073174,5
2017:11:10,09:26:44,6817.81,0.06035852,5
2017:11:10,09:26:41,6817.90,0.00337100,5
2017:11:10,09:26:30,6817.90,0.87867104,5
2017:11:10,09:26:27,6817.89,0.20386740,5
2017:11:10,09:26:27,6817.97,0.01200000,5
2017:11:10,09:26:27,6817.97,0.01500000,5
2017:11:10,09:26:27,6817.98,0.00413260,5
2017:11:10,09:26:26,6817.98,0.08059859,5
2017:11:10,09:26:26,6817.58,2.21567656,5
2017:11:10,09:26:26,6817.58,0.01217692,5
2017:11:10,09:26:25,6817.58,0.12086868,5
2017:11:10,09:26:23,6817.90,0.03792837,5
2017:11:10,09:26:22,6817.79,0.05034433,5
2017:11:10,09:26:22,6817.59,0.14046650,5
2017:11:10,09:26:22,6806.00,0.03801028,5
2017:11:10,09:28:35,6800.00,0.44745251,6
2017:11:10,09:28:34,6800.00,0.28644877,6
2017:11:10,09:28:31,6799.99,0.04589412,6
2017:11:10,09:28:27,6799.99,0.00189116,6
2017:11:10,09:28:26,6799.99,0.00470070,6
2017:11:10,09:28:25,6800.00,0.00170000,6
2017:11:10,09:28:25,6790.00,0.00107903,6
2017:11:10,09:28:22,6799.99,0.10000000,6
2017:11:10,09:28:21,6799.99,0.00073235,6
2017:11:10,09:29:12,6790.00,0.00189272,7
2017:11:10,09:29:10,6790.00,0.00073343,7
2017:11:10,09:29:09,6790.00,0.16468068,7
2017:11:10,09:29:07,6799.99,0.80890722,7
2017:11:10,09:29:05,6799.99,0.04168800,7
2017:11:10,09:29:03,6800.00,0.13642373,7
2017:11:10,09:28:59,6800.00,0.00073235,7
2017:11:10,09:28:53,6799.99,0.07728167,7
2017:11:10,09:28:45,6799.99,1.66760000,7
2017:11:10,09:28:44,6799.99,0.69918435,7
2017:11:10,09:28:44,6800.00,0.13151565,7
2017:11:10,09:28:38,6800.00,0.00073235,7
2017:11:10,09:28:38,6799.99,0.02775200,7
2017:11:10,09:28:35,6799.99,0.44745251,7
2017:11:10,09:28:34,6799.99,0.28644877,7
2017:11:10,09:28:31,6800.00,0.04589412,7
2017:11:10,09:28:27,6790.00,0.00189116,7
2017:11:10,09:28:26,6799.99,0.00470070,7
2017:11:10,09:28:25,6799.99,0.00170000,7
2017:11:10,09:29:49,6789.99,0.11748667,8
2017:11:10,09:29:49,6789.99,0.02841278,8
2017:11:10,09:29:48,6799.98,0.27823383,8
2017:11:10,09:29:44,6799.98,0.38859293,8
2017:11:10,09:29:44,6790.00,0.31895631,8
2017:11:10,09:29:44,6790.00,0.12325724,8
2017:11:10,09:29:39,6780.00,0.00073343,8
2017:11:10,09:29:37,6780.00,0.00231578,8
2017:11:10,09:29:37,6780.00,0.45936152,8
2017:11:10,09:29:37,6780.00,1.72551038,8
2017:11:10,09:29:37,6780.00,0.74653124,8
2017:11:10,09:29:33,6779.99,0.02656280,8
2017:11:10,09:29:30,6779.99,0.01859387,8
2017:11:10,09:29:29,6780.00,2.50007348,8
2017:11:10,09:29:28,6780.00,0.01302327,8
2017:11:10,09:29:27,6780.00,0.06194129,8
2017:11:10,09:29:26,6780.00,0.00918628,8
2017:11:10,09:29:26,6780.00,2.60558407,8
2017:11:10,09:29:25,6780.00,2.50000000,8
2017:11:10,09:29:24,6780.00,2.50014697,8
2017:11:10,09:29:24,6780.00,1.08639900,8
2017:11:10,09:29:23,6780.00,0.00639836,8
2017:11:10,09:29:23,6780.00,0.87692000,8
2017:11:10,09:29:21,6789.99,0.93946588,8
2017:11:10,09:29:20,6789.99,0.00271096,8
2017:11:10,09:29:19,6789.99,0.07910968,8
2017:11:10,09:29:16,6790.00,3.06053412,8
2017:11:10,09:29:16,6790.00,0.03951611,8
2017:11:10,09:29:16,6790.00,0.68600000,8
2017:11:10,09:29:16,6799.99,0.68200000,8
2017:11:10,09:29:16,6799.99,0.68000000,8
2017:11:10,09:29:15,6800.00,0.67800000,8
2017:11:10,09:29:15,6800.00,0.68700000,8
2017:11:10,09:29:15,6799.99,0.65100000,8
2017:11:10,09:29:15,6799.99,0.11503938,8
2017:11:10,09:29:15,6799.99,0.07797220,8
2017:11:10,09:29:14,6800.00,2.50007352,8
2017:11:10,09:29:12,6800.00,0.00189272,8
2017:11:10,09:29:10,6799.99,0.00073343,8
2017:11:10,09:29:09,6799.99,0.16468068,8
2017:11:10,09:29:07,6799.99,0.80890722,8
2017:11:10,09:29:05,6800.00,0.04168800,8
2017:11:10,09:29:03,6790.00,0.13642373,8
2017:11:10,09:28:59,6799.99,0.00073235,8
2017:11:10,09:28:53,6799.99,0.07728167,8
2017:11:10,09:30:27,6779.99,0.00073451,9
2017:11:10,09:30:25,6779.99,0.03857119,9
2017:11:10,09:30:21,6780.00,0.00508704,9
2017:11:10,09:30:14,6780.00,4.00000000,9
2017:11:10,09:30:10,6780.00,0.99406285,9
2017:11:10,09:30:09,6780.00,0.71795000,9
2017:11:10,09:30:09,6780.00,0.20800000,9
2017:11:10,09:30:08,6780.00,0.05950851,9
2017:11:10,09:30:08,6799.99,1.00000000,9
2017:11:10,09:30:08,6799.99,0.03716468,9
2017:11:10,09:30:08,6799.99,0.71795000,9
2017:11:10,09:31:10,6780.00,2.50003679,10
2017:11:10,09:31:09,6780.00,2.18546165,10
2017:11:10,09:31:08,6780.00,0.00900000,10
2017:11:10,09:31:07,6780.00,0.00102956,10
2017:11:10,09:31:06,6779.99,0.29416091,10
2017:11:10,09:31:04,6780.00,0.95301290,10
2017:11:10,09:31:04,6779.99,0.03951611,10
2017:11:10,09:31:03,6780.00,0.01500000,10
2017:11:10,09:31:02,6780.00,0.09491296,10
2017:11:10,09:30:58,6780.00,0.26559542,10
2017:11:10,09:30:57,6780.00,0.00293952,10
2017:11:10,09:30:56,6780.00,0.65937612,10
2017:11:10,09:30:54,6780.00,0.02062819,10
2017:11:10,09:30:49,6779.99,0.00146353,10
2017:11:10,09:30:45,6779.99,1.00000000,10
2017:11:10,09:30:44,6779.99,1.02941176,10
2017:11:10,09:30:44,6779.99,1.47058824,10
2017:11:10,09:30:41,6779.99,0.00120000,10
2017:11:10,09:30:41,6780.00,0.04500000,10
2017:11:10,09:30:38,6780.00,0.01214924,10
2017:11:10,09:30:37,6780.00,0.02567305,10
2017:11:10,09:30:35,6780.00,2.29200000,10
2017:11:10,09:30:35,6780.00,0.20800000,10
2017:11:10,09:30:27,6780.00,0.00073451,10
2017:11:10,09:30:25,6799.99,0.03857119,10
2017:11:10,09:30:21,6799.99,0.00508704,10
2017:11:10,09:30:14,6799.99,4.00000000,10
2017:11:10,09:31:45,6795.87,0.02935606,11
2017:11:10,09:31:44,6780.00,0.47992091,11
2017:11:10,09:31:44,6780.00,0.01801635,11
2017:11:10,09:31:44,6780.00,0.39584920,11
2017:11:10,09:31:31,6779.99,2.78107756,11
2017:11:10,09:31:30,6780.00,0.13859191,11
2017:11:10,09:31:27,6780.00,2.00000000,11
2017:11:10,09:31:23,6779.99,0.03368338,11
2017:11:10,09:31:19,6779.99,0.51237002,11
2017:11:10,09:31:19,6779.99,1.98766674,11
2017:11:10,09:31:18,6779.99,0.88567647,11
2017:11:10,09:31:18,6779.99,1.31852353,11
2017:11:10,09:31:17,6780.00,0.00890000,11
2017:11:10,09:31:17,6779.99,2.49100000,11
2017:11:10,09:31:16,6780.00,0.18157647,11
2017:11:10,09:31:15,6780.00,0.36696573,11
2017:11:10,09:31:13,6780.00,0.03789100,11
2017:11:10,09:31:10,6780.00,2.50003679,11
2017:11:10,09:31:09,6779.99,2.18546165,11
2017:11:10,09:31:08,6780.00,0.00900000,11
2017:11:10,09:31:07,6779.99,0.00102956,11
2017:11:10,09:31:06,6780.00,0.29416091,11
2017:11:10,09:31:04,6780.00,0.95301290,11
2017:11:10,09:31:04,6780.00,0.03951611,11
2017:11:10,09:31:03,6780.00,0.01500000,11
2017:11:10,09:31:02,6780.00,0.09491296,11
2017:11:10,09:30:58,6780.00,0.26559542,11
2017:11:10,09:30:57,6779.99,0.00293952,11
2017:11:10,09:30:56,6779.99,0.65937612,11
2017:11:10,09:30:54,6779.99,0.02062819,11
2017:11:10,09:30:49,6779.99,0.00146353,11
2017:11:10,09:30:45,6779.99,1.00000000,11
2017:11:10,09:30:44,6780.00,1.02941176,11
2017:11:10,09:30:44,6780.00,1.47058824,11
2017:11:10,09:30:41,6780.00,0.00120000,11
2017:11:10,09:30:41,6780.00,0.04500000,11
2017:11:10,09:30:38,6780.00,0.01214924,11
2017:11:10,09:30:37,6780.00,0.02567305,11
2017:11:10,09:30:35,6799.99,2.29200000,11
2017:11:10,09:30:35,6799.99,0.20800000,11
2017:11:10,09:30:27,6799.99,0.00073451,11
2017:11:10,09:32:26,6798.95,0.71795000,12
2017:11:10,09:32:26,6798.95,0.01099462,12
2017:11:10,09:32:25,6798.95,1.47160000,12
2017:11:10,09:32:25,6798.93,0.20000000,12
2017:11:10,09:32:23,6795.20,0.31863008,12
2017:11:10,09:32:20,6795.20,0.21979708,12
2017:11:10,09:32:20,6795.59,1.47020000,12
2017:11:10,09:32:18,6795.20,0.81011317,12
2017:11:10,09:32:18,6795.10,1.05129492,12
2017:11:10,09:32:18,6795.45,0.01287860,12
2017:11:10,09:32:18,6795.78,0.71795000,12
2017:11:10,09:33:05,6800.00,0.08952008,13
2017:11:10,09:33:04,6800.00,0.01575042,13
2017:11:10,09:33:04,6799.97,0.00903858,13
2017:11:10,09:33:02,6800.00,0.00785494,13
2017:11:10,09:32:57,6799.99,0.01689810,13
2017:11:10,09:32:57,6799.99,0.26421547,13
2017:11:10,09:32:56,6799.99,0.36608113,13
2017:11:10,09:32:56,6800.00,0.23683666,13
2017:11:10,09:32:55,6800.00,0.42908044,13
2017:11:10,09:32:55,6799.99,0.00853081,13
2017:11:10,09:32:52,6800.00,0.05029989,13
2017:11:10,09:32:52,6800.00,0.05914749,13
2017:11:10,09:32:51,6799.95,0.00836322,13
2017:11:10,09:32:48,6799.64,0.08610000,13
2017:11:10,09:32:47,6798.95,0.71795000,13
2017:11:10,09:32:45,6798.95,0.00379088,13
2017:11:10,09:32:42,6798.95,0.01672790,13
2017:11:10,09:32:38,6798.93,0.09956560,13
2017:11:10,09:32:30,6795.20,0.59620000,13
2017:11:10,09:32:26,6795.20,0.71795000,13
2017:11:10,09:32:26,6795.59,0.01099462,13
2017:11:10,09:32:25,6795.20,1.47160000,13
2017:11:10,09:32:25,6795.10,0.20000000,13
2017:11:10,09:32:23,6795.45,0.31863008,13
2017:11:10,09:32:20,6795.78,0.21979708,13
2017:11:10,09:33:45,6800.00,0.50000000,14
2017:11:10,09:33:45,6800.00,2.50007341,14
2017:11:10,09:33:41,6800.00,0.31334000,14
2017:11:10,09:33:36,6800.00,0.91571611,14
2017:11:10,09:33:36,6800.00,1.30419471,14
2017:11:10,09:33:35,6800.00,0.40295872,14
2017:11:10,09:33:35,6800.00,1.02827763,14
2017:11:10,09:33:27,6800.00,1.10451708,14
2017:11:10,09:33:26,6800.00,0.35247538,14
2017:11:10,09:33:26,6799.97,1.11649267,14
2017:11:10,09:33:25,6800.00,2.42656675,14
2017:11:10,09:33:25,6800.00,0.02325568,14
2017:11:10,09:33:23,6796.61,0.80641484,14
2017:11:10,09:33:19,6800.00,0.07346999,14
2017:11:10,09:33:18,6800.00,1.06090662,14
2017:11:10,09:33:17,6800.00,0.11849890,14
2017:11:10,09:33:15,6794.38,0.10000000,14
2017:11:10,09:33:11,6794.30,0.73469988,14
2017:11:10,09:33:11,6794.30,1e-8.00000000,14
2017:11:10,09:33:11,6800.00,1.76655073,14
2017:11:10,09:33:10,6800.00,0.11755198,14
2017:11:10,09:33:08,6799.97,2.27899246,14
2017:11:10,09:33:08,6800.00,0.60009426,14
2017:11:10,09:33:08,6799.99,0.10729268,14
2017:11:10,09:33:06,6799.99,0.01500000,14
2017:11:10,09:33:06,6799.99,0.01106232,14
2017:11:10,09:33:05,6800.00,0.08952008,14
2017:11:10,09:33:04,6800.00,0.01575042,14
2017:11:10,09:33:04,6799.99,0.00903858,14
2017:11:10,09:33:02,6800.00,0.00785494,14
2017:11:10,09:32:57,6800.00,0.01689810,14
2017:11:10,09:32:57,6799.95,0.26421547,14
2017:11:10,09:32:56,6799.64,0.36608113,14
2017:11:10,09:32:56,6798.95,0.23683666,14
2017:11:10,09:32:55,6798.95,0.42908044,14
2017:11:10,09:32:55,6798.95,0.00853081,14
2017:11:10,09:32:52,6798.93,0.05029989,14
2017:11:10,09:32:52,6795.20,0.05914749,14
2017:11:10,09:32:51,6795.20,0.00836322,14
2017:11:10,09:32:48,6795.59,0.08610000,14
2017:11:10,09:32:47,6795.20,0.71795000,14
2017:11:10,09:32:45,6795.10,0.00379088,14
2017:11:10,09:32:42,6795.45,0.01672790,14
2017:11:10,09:32:38,6795.78,0.09956560,14
2017:11:10,09:34:16,6800.00,0.21913170,15
2017:11:10,09:34:15,6800.00,0.09990593,15
2017:11:10,09:34:15,6800.00,0.01000000,15
2017:11:10,09:34:08,6800.00,0.29012974,15
2017:11:10,09:34:08,6799.96,0.64952670,15
2017:11:10,09:34:07,6799.96,0.44031713,15
2017:11:10,09:34:00,6799.96,0.15746690,15
2017:11:10,09:33:58,6799.96,0.05502898,15
2017:11:10,09:33:57,6799.96,1.50143740,15
2017:11:10,09:35:01,6800.00,2.00000000,16
2017:11:10,09:35:00,6800.00,1.36024777,16
2017:11:10,09:34:59,6800.00,1.02670423,16
2017:11:10,09:34:59,6800.00,1.22790000,16
2017:11:10,09:34:58,6800.00,0.05033754,16
2017:11:10,09:34:57,6800.00,1.00500000,16
2017:11:10,09:34:56,6800.00,0.99500000,16
2017:11:10,09:34:53,6799.96,0.00439622,16
2017:11:10,09:34:53,6799.96,0.07351935,16
2017:11:10,09:34:53,6800.00,0.49289294,16
2017:11:10,09:34:52,6800.00,0.00710706,16
2017:11:10,09:34:49,6800.00,2.00000000,16
2017:11:10,09:34:48,6800.00,0.07327040,16
2017:11:10,09:34:44,6799.96,0.29366419,16
2017:11:10,09:34:43,6799.96,0.07341605,16
2017:11:10,09:34:42,6799.96,0.01000000,16
2017:11:10,09:34:42,6799.96,0.06157444,16
2017:11:10,09:34:42,6799.96,0.07424525,16
2017:11:10,09:34:42,6799.96,0.01788875,16
2017:11:10,09:34:41,6800.00,0.08148000,16
2017:11:10,09:34:41,6799.96,0.23153944,16
2017:11:10,09:34:41,6800.00,0.00843900,16
2017:11:10,09:34:40,6800.00,0.09090700,16
2017:11:10,09:34:39,6800.00,0.06185786,16
2017:11:10,09:34:38,6800.00,0.07327040,16
2017:11:10,09:34:38,6799.95,0.08012659,16
2017:11:10,09:34:37,6799.95,0.10418093,16
2017:11:10,09:34:36,6800.00,2.11790617,16
2017:11:10,09:34:36,6800.00,0.01468321,16
2017:11:10,09:34:35,6800.00,0.29366419,16
2017:11:10,09:34:35,6800.00,0.56967537,16
2017:11:10,09:34:30,6800.00,0.02606679,16
2017:11:10,09:34:28,6800.00,0.15044463,16
2017:11:10,09:34:28,6799.96,0.47629236,16
2017:11:10,09:34:28,6799.96,0.02370764,16
2017:11:10,09:34:28,6800.00,0.85880640,16
2017:11:10,09:34:28,6800.00,1.64119360,16
2017:11:10,09:34:26,6800.00,0.08961290,16
2017:11:10,09:34:26,6800.00,0.07341605,16
2017:11:10,09:34:26,6799.96,1.01316663,16
2017:11:10,09:34:26,6799.96,0.07000000,16
2017:11:10,09:34:25,6799.96,1.30692598,16
2017:11:10,09:34:25,6799.96,0.01500000,16
2017:11:10,09:34:25,6799.96,0.14773780,16
2017:11:10,09:35:50,6799.96,0.00200000,17
2017:11:10,09:35:46,6799.95,0.01706297,17
2017:11:10,09:35:45,6800.00,0.05275124,17
2017:11:10,09:35:45,6800.00,0.01290089,17
2017:11:10,09:35:44,6800.00,0.00186759,17
2017:11:10,09:35:38,6799.95,1.92616986,17
2017:11:10,09:35:38,6800.00,0.05800000,17
2017:11:10,09:35:36,6800.00,0.04062425,17
2017:11:10,09:35:36,6800.00,0.26494266,17
2017:11:10,09:35:36,6800.00,0.00077217,17
2017:11:10,09:35:35,6800.00,1.00000000,17
2017:11:10,09:35:34,6800.00,0.07327040,17
2017:11:10,09:35:30,6800.00,0.50000000,17
2017:11:10,09:35:28,6800.00,0.21981121,17
2017:11:10,09:35:25,6800.00,2.50000000,17
2017:11:10,09:35:23,6800.00,0.02699577,17
2017:11:10,09:35:21,6800.00,0.02699577,17
2017:11:10,09:35:20,6800.00,0.04852277,17
2017:11:10,09:35:20,6800.00,0.51335185,17
2017:11:10,09:35:18,6800.00,0.17932459,17
2017:11:10,09:35:18,6800.00,0.07351935,17
2017:11:10,09:35:18,6800.00,0.13937059,17
2017:11:10,09:35:17,6800.00,0.02352619,17
2017:11:10,09:35:15,6800.00,0.07333555,17
2017:11:10,09:35:07,6800.00,1.44000000,17
2017:11:10,09:35:06,6800.00,0.01671000,17
2017:11:10,09:35:05,6800.00,0.06747794,17
2017:11:10,09:35:04,6800.00,0.08324300,17
2017:11:10,09:35:04,6800.00,2.00000000,17
2017:11:10,09:35:01,6800.00,2.00000000,17
2017:11:10,09:35:00,6800.00,1.36024777,17
2017:11:10,09:34:59,6799.96,1.02670423,17
2017:11:10,09:34:59,6799.96,1.22790000,17
2017:11:10,09:34:58,6800.00,0.05033754,17
2017:11:10,09:34:57,6800.00,1.00500000,17
2017:11:10,09:34:56,6800.00,0.99500000,17
2017:11:10,09:34:53,6800.00,0.00439622,17
2017:11:10,09:34:53,6799.96,0.07351935,17
2017:11:10,09:34:53,6799.96,0.49289294,17
2017:11:10,09:34:52,6799.96,0.00710706,17
2017:11:10,09:34:49,6799.96,2.00000000,17
2017:11:10,09:34:48,6799.96,0.07327040,17
2017:11:10,09:34:44,6799.96,0.29366419,17
2017:11:10,09:34:43,6800.00,0.07341605,17
2017:11:10,09:34:42,6799.96,0.01000000,17
2017:11:10,09:34:42,6800.00,0.06157444,17
2017:11:10,09:34:42,6800.00,0.07424525,17
2017:11:10,09:34:42,6800.00,0.01788875,17
2017:11:10,09:34:41,6800.00,0.08148000,17
2017:11:10,09:34:41,6799.95,0.23153944,17
2017:11:10,09:34:41,6799.95,0.00843900,17
2017:11:10,09:34:40,6800.00,0.09090700,17
2017:11:10,09:34:39,6800.00,0.06185786,17
2017:11:10,09:34:38,6800.00,0.07327040,17
2017:11:10,09:34:38,6800.00,0.08012659,17
2017:11:10,09:34:37,6800.00,0.10418093,17
2017:11:10,09:34:36,6800.00,2.11790617,17
2017:11:10,09:34:36,6799.96,0.01468321,17
2017:11:10,09:34:35,6799.96,0.29366419,17
2017:11:10,09:34:35,6800.00,0.56967537,17
2017:11:10,09:34:30,6800.00,0.02606679,17
2017:11:10,09:34:28,6800.00,0.15044463,17
2017:11:10,09:34:28,6800.00,0.47629236,17
2017:11:10,09:34:28,6799.96,0.02370764,17
